4,6,131.109209,-201.211602,1.0,-199.937012,-5.024414,0.0
4,7,129.109844,-201.261855,1.0,-199.936523,-5.025391,0.0
4,8,127.110479,-201.312109,1.0,-199.937012,-5.024414,0.0
4,9,125.111104,-201.362344,1.0,-199.937012,-5.023438,0.0
4,10,123.111738,-201.412578,1.0,-199.936523,-5.024414,0.0
4,11,121.112373,-201.462832,1.0,-199.936523,-5.025391,0.0
4,12,119.113008,-201.513086,1.0,-199.936523,-5.024414,0.0
4,13,117.113643,-201.56332,1.0,-199.937012,-5.023438,0.0
4,14,115.114268,-201.613555,1.0,-199.937012,-5.024414,0.0
4,15,113.114902,-201.663809,1.0,-199.937012,-5.024414,0.0
4,16,111.115527,-201.714043,1.0,-199.937012,-5.024414,0.0
4,17,109.116162,-201.764297,1.0,-199.937012,-5.025391,0.0
4,18,107.116787,-201.814551,1.0,-199.937012,-5.024414,0.0
4,19,105.117422,-201.864785,1.0,-199.937012,-5.023438,0.0
4,20,103.118047,-201.91502,1.0,-199.936523,-5.024414,0.0
4,21,101.118691,-201.965273,1.0,-199.936523,-5.025391,0.0
4,22,99.119316,-202.015527,1.0,-199.937012,-5.024414,0.0
4,23,97.119951,-202.065762,1.0,-199.936523,-5.024414,0.0
4,24,95.120586,-202.116016,1.0,-102.918457,-2.586914,0.0
4,25,95.061582,-202.1175,1.0,-5.900391,-0.148438,0.0
5,0,-4.82515,19.832275,1.0,180.281952,32.707764,0.0
5,1,-3.022331,20.159353,1.0,181.430328,24.041565,0.0
5,2,-1.196544,20.313107,1.0,126.116547,8.319458,0.0
5,3,-0.5,20.325742,1.0,69.654373,1.26355,0.0
6,0,5.684788,162.419004,1.0,-1.265503,-199.995117,0.0
6,1,5.672133,160.419053,1.0,-1.265472,-199.996094,0.0
6,2,5.659479,158.419082,1.0,-1.265472,-199.996094,0.0
6,3,5.646824,156.419131,1.0,-1.265472,-199.995605,0.0
6,4,5.634169,154.41917,1.0,-1.265472,-199.996094,0.0
6,5,5.621514,152.419209,1.0,-1.265503,-199.996094,0.0
6,6,5.608859,150.419248,1.0,-1.265472,-199.996582,0.0
6,7,5.596205,148.419277,1.0,-1.265472,-199.996094,0.0
6,8,5.58355,146.419326,1.0,-1.265472,-199.995117,0.0
6,9,5.570895,144.419375,1.0,-1.077179,-170.241699,0.0
6,10,5.562006,143.014492,1.0,-0.888916,-140.488281,0.0
7,0,20.282725,-196.994473,1.0,199.936768,5.023438,0.0
7,1,22.282092,-196.944238,1.0,199.93689,5.024414,0.0
7,2,24.281462,-196.893984,1.0,199.936768,5.024414,0.0
7,3,26.280828,-196.84375,1.0,199.93689,5.024414,0.0
7,4,28.2802,-196.793496,1.0,199.93689,5.024414,0.0
7,5,30.279565,-196.743262,1.0,199.936768,5.024414,0.0
7,6,32.278936,-196.693008,1.0,199.936768,5.025391,0.0
7,7,34.278301,-196.642754,1.0,199.936768,5.023438,0.0
7,8,36.277671,-196.592539,1.0,199.93689,5.023438,0.0
7,9,38.277039,-196.542285,1.0,199.93689,5.025391,0.0
7,10,40.276409,-196.492031,1.0,199.93689,5.024414,0.0
7,11,42.275776,-196.441797,1.0,199.93689,5.024414,0.0
7,12,44.275146,-196.391543,1.0,199.937012,5.025391,0.0
7,13,46.274517,-196.341289,1.0,199.936768,5.024414,0.0
7,14,48.273882,-196.291055,1.0,199.936768,5.023438,0.0
7,15,50.273252,-196.24082,1.0,199.937012,5.024414,0.0
7,16,52.272622,-196.190566,1.0,199.937012,5.025391,0.0
7,17,54.271992,-196.140312,1.0,199.936768,5.024414,0.0
7,18,56.271357,-196.090078,1.0,199.936768,5.023438,0.0
7,19,58.270728,-196.039844,1.0,199.937012,5.024414,0.0
7,20,60.270098,-195.98959,1.0,199.937012,5.024414,0.0
7,21,62.269468,-195.939355,1.0,199.937012,5.024414,0.0
7,22,64.268838,-195.889102,1.0,199.936768,5.025391,0.0
7,23,66.268203,-195.838848,1.0,199.937012,5.024414,0.0
7,24,68.267578,-195.788613,1.0,199.937012,5.023438,0.0
7,25,70.266943,-195.738379,1.0,199.936768,5.024414,0.0
7,26,72.266313,-195.688125,1.0,181.936035,4.572266,0.0
7,27,73.905664,-195.646934,1.0,163.935059,4.119141,0.0
8,0,-65.708511,196.474531,1.0,172.966797,117.091797,0.0
8,1,-63.978843,197.645449,1.0,175.829834,112.62207,0.0
8,2,-62.191914,198.726973,1.0,181.325195,103.542969,0.0
8,3,-60.352339,199.716309,1.0,186.352539,94.195313,0.0
8,4,-58.464863,200.610879,1.0,190.897949,84.603516,0.0
8,5,-56.53438,201.408379,1.0,194.949951,74.794922,0.0
8,6,-54.565864,202.106777,1.0,198.498779,64.794922,0.0
8,7,-52.564404,202.704277,1.0,198.693604,54.004883,0.0
8,8,-50.591992,203.186875,1.0,197.241211,48.259766,0.0
9,0,143.193359,-204.409023,1.0,-199.9375,-5.025391,0.0
9,1,141.193984,-204.459277,1.0,-199.936523,-5.025391,0.0
9,2,139.194629,-204.509531,1.0,-199.936523,-5.023438,0.0
9,3,137.195254,-204.559746,1.0,-199.9375,-5.023438,0.0
9,4,135.195879,-204.61,1.0,-199.937012,-5.025391,0.0
9,5,133.196514,-204.660254,1.0,-199.936523,-5.024414,0.0
9,6,131.197148,-204.710488,1.0,-199.936523,-5.024414,0.0
9,7,129.197783,-204.760742,1.0,-199.937012,-5.025391,0.0
9,8,127.198408,-204.810996,1.0,-199.9375,-5.024414,0.0
9,9,125.199033,-204.86123,1.0,-199.937012,-5.023438,0.0
9,10,123.199668,-204.911465,1.0,-199.936523,-5.024414,0.0
9,11,121.200303,-204.961719,1.0,-199.936523,-5.024414,0.0
9,12,119.200938,-205.011953,1.0,-199.936523,-5.024414,0.0
9,13,117.201572,-205.062207,1.0,-199.937012,-5.024414,0.0
9,14,115.202197,-205.112441,1.0,-199.937012,-5.024414,0.0
9,15,113.202832,-205.162695,1.0,-199.937012,-5.024414,0.0
9,16,111.203457,-205.21293,1.0,-199.9375,-5.024414,0.0
9,17,109.204082,-205.263184,1.0,-199.937012,-5.025391,0.0
9,18,107.204717,-205.313437,1.0,-199.936523,-5.024414,0.0
9,19,105.205352,-205.363672,1.0,-199.937012,-5.023438,0.0
9,20,103.205977,-205.413906,1.0,-199.936523,-5.024414,0.0
9,21,101.206621,-205.46416,1.0,-199.936523,-5.025391,0.0
9,22,99.207246,-205.514414,1.0,-199.937012,-5.024414,0.0
9,23,97.207881,-205.564648,1.0,-199.936523,-5.024414,0.0
9,24,95.208516,-205.614902,1.0,-102.918457,-2.586914,0.0
9,25,95.149512,-205.616387,1.0,-5.900391,-0.148438,0.0
10,0,-74.711045,-126.903438,0.955485,-0.54541,-199.999023,1.494537
10,1,-74.716499,-128.903428,0.97043,-0.54541,-199.998535,1.342228
10,2,-74.721953,-130.903408,0.982329,-0.54541,-199.999023,1.037598
10,3,-74.727407,-132.903408,0.991182,-0.456299,-199.299805,0.732964
10,4,-74.731079,-134.889404,0.996989,0.008301,-198.249023,0.428333
10,5,-74.727241,-136.868389,0.999749,0.780518,-197.897461,0.150566
10,6,-74.715469,-138.847354,1.0,1.571533,-197.893555,0.012558
10,7,-74.695811,-140.82626,1.0,2.362793,-197.885742,0.0
10,8,-74.668213,-142.805068,1.0,3.154053,-197.874512,0.0
10,9,-74.632729,-144.78375,1.0,3.945068,-197.86084,0.0
10,10,-74.589312,-146.762285,1.0,4.162598,-176.870117,0.0
10,11,-74.549478,-148.321152,1.0,3.983398,-155.886719,0.0
11,0,-74.71105,-126.903164,0.955485,11.463867,-173.723633,1.646858
11,1,-74.596411,-128.6404,0.971953,24.748047,-170.999512,1.630875
11,2,-74.216089,-130.323154,0.988102,50.875732,-164.299316,1.198792
11,3,-73.578896,-131.926387,0.995929,75.787842,-154.398926,0.506458
11,4,-72.700332,-133.411133,0.998232,96.416992,-133.852539,0.197033
11,5,-71.650557,-134.603438,0.99987,116.999756,-104.017578,0.088425
11,6,-70.360337,-135.491484,1.0,137.881348,-71.789063,0.006504
11,7,-68.89293,-136.039219,1.0,151.197754,-36.113281,0.0
11,8,-67.336382,-136.21375,1.0,86.901123,-8.549316,0.0
11,9,-67.154907,-136.210205,1.0,18.147461,0.354492,0.0
12,0,-9.437693,143.109424,1.0,1.265442,199.995117,0.0
12,1,-9.425039,145.109375,1.0,1.265472,199.996094,0.0
12,2,-9.412384,147.109346,1.0,1.265503,199.996094,0.0
12,3,-9.399729,149.109297,1.0,1.265472,199.995605,0.0
12,4,-9.387075,151.109258,1.0,1.265442,199.996094,0.0
12,5,-9.37442,153.109219,1.0,1.265472,199.996094,0.0
12,6,-9.361765,155.10918,1.0,1.265533,199.996582,0.0
12,7,-9.349109,157.10915,1.0,1.265503,199.996094,0.0
12,8,-9.336455,159.109102,1.0,1.265411,199.995117,0.0
12,9,-9.323801,161.109053,1.0,1.077209,170.240723,0.0
12,10,-9.314911,162.513916,1.0,0.889038,140.486328,0.0
13,0,-74.387168,-8.150128,0.962179,-0.54541,-199.999268,-1.313393
13,1,-74.392622,-10.150121,0.949045,-0.545654,-199.999268,-1.411087
13,2,-74.398081,-12.150114,0.933957,-0.545654,-199.999207,-1.606476
13,3,-74.403535,-14.150105,0.916915,-0.54541,-199.999268,-1.801861
13,4,-74.408989,-16.150099,0.89792,-0.54541,-199.999329,-1.997246
13,5,-74.414443,-18.150092,0.87697,-0.54541,-199.999207,-2.192631
13,6,-74.419897,-20.150083,0.854067,-0.54541,-199.999207,-2.388016
13,7,-74.425352,-22.150076,0.82921,-0.545654,-199.999268,-2.583397
13,8,-74.430811,-24.150068,0.802399,-0.545654,-199.999268,-2.776371
13,9,-74.436265,-26.150061,0.773683,-0.54541,-199.999268,-2.901218
13,10,-74.441719,-28.150054,0.744375,-0.54541,-199.999268,-2.930779
13,11,-74.447173,-30.150046,0.715067,-0.54541,-199.999634,-2.930775
13,12,-74.452627,-32.150046,0.685759,-0.545654,-199.999634,-2.930771
13,13,-74.458086,-34.150039,0.656452,-0.545654,-199.999268,-2.930773
13,14,-74.46354,-36.150032,0.627144,-0.544922,-199.999268,-2.930777
13,15,-74.468984,-38.150024,0.597836,-0.545166,-199.999268,-2.930779
13,16,-74.474443,-40.150017,0.568528,-0.545654,-199.999268,-2.930775
13,17,-74.479897,-42.15001,0.539221,-0.54541,-199.999146,-2.930773
13,18,-74.485352,-44.15,0.509913,-0.54541,-199.999268,-2.930775
13,19,-74.490806,-46.149995,0.480605,-0.54541,-199.999268,-2.930775
13,20,-74.49626,-48.149985,0.451297,-0.545654,-199.999268,-2.930777
13,21,-74.501719,-50.14998,0.42199,-0.545654,-199.999268,-2.930775
13,22,-74.507173,-52.149971,0.392682,-0.54541,-199.999023,-2.930775
13,23,-74.512627,-54.149961,0.363374,-0.54541,-199.999268,-2.930775
13,24,-74.518081,-56.149956,0.334066,-0.54541,-199.999268,-2.930776
13,25,-74.523535,-58.149946,0.304759,-0.545654,-199.999268,-2.930777
13,26,-74.528994,-60.149941,0.275451,-0.545654,-199.999268,-2.930775
13,27,-74.534448,-62.149932,0.246143,-0.54541,-199.999268,-2.929487
13,28,-74.539902,-64.149927,0.216861,-0.54541,-199.999268,-2.779126
13,29,-74.545356,-66.149917,0.190561,-0.545166,-199.999268,-2.380043
13,30,-74.550806,-68.149912,0.16926,-0.545166,-199.999268,-1.880026
13,31,-74.55626,-70.149902,0.15296,-0.54541,-199.999023,-1.380009
13,32,-74.561714,-72.149893,0.14166,-0.54541,-199.999268,-0.879991
13,33,-74.567168,-74.149888,0.13536,-0.54541,-199.999268,-0.379977
13,34,-74.572622,-76.149878,0.134061,-0.545654,-199.999268,0.120041
13,35,-74.578081,-78.149873,0.137761,-0.545654,-199.999268,0.620055
13,36,-74.583535,-80.149863,0.146462,-0.54541,-199.999023,1.120072
13,37,-74.588989,-82.149854,0.160163,-0.54541,-199.999512,1.62009
13,38,-74.594443,-84.149854,0.178864,-0.54541,-199.999512,2.120105
13,39,-74.599897,-86.149844,0.202565,-0.545654,-199.999023,2.620122
13,40,-74.605356,-88.149834,0.231266,-0.545654,-199.999023,3.120139
13,45,-74.632622,-98.149795,0.438735,-0.545166,-199.999023,4.569471
13,46,-74.638076,-100.149785,0.484429,-0.54541,-199.999512,4.569471
13,47,-74.64353,-102.149785,0.530124,-0.54541,-199.999512,4.569471
13,48,-74.648984,-104.149775,0.575819,-0.545654,-199.999512,4.569471
13,49,-74.654443,-106.149775,0.621513,-0.545654,-199.999023,4.565882
13,50,-74.659897,-108.149756,0.667136,-0.54541,-199.999023,4.456665
13,51,-74.665352,-110.149756,0.710647,-0.54541,-199.999512,4.198719
13,52,-74.670806,-112.149746,0.751111,-0.54541,-199.999512,3.894085
13,53,-74.67626,-114.149746,0.788528,-0.545654,-199.999512,3.589455
13,54,-74.681719,-116.149736,0.8229,-0.545654,-199.999023,3.284821
13,55,-74.687173,-118.149727,0.854225,-0.54541,-199.999023,2.98019
13,56,-74.692627,-120.149717,0.882504,-0.54541,-199.999023,2.67556
13,57,-74.698081,-122.149707,0.907736,-0.54541,-199.999512,2.37093
13,58,-74.703535,-124.149707,0.929922,-0.545654,-199.999512,2.066299
13,59,-74.708994,-126.149697,0.949062,-0.375488,-137.686523,1.278133
13,60,-74.711045,-126.903438,0.955485,-0.205078,-75.374023,0.642288
14,0,71.362603,-7.414981,1.0,-199.978027,-2.987244,0.0
14,1,69.362822,-7.444854,1.0,-199.977783,-2.987183,0.0
14,2,67.363047,-7.474725,1.0,-199.977539,-2.987152,0.0
14,3,65.363271,-7.504597,1.0,-199.978027,-2.987183,0.0
14,4,63.363486,-7.534468,1.0,-199.978027,-2.987213,0.0
14,5,61.363711,-7.564341,1.0,-199.977539,-2.987213,0.0
14,6,59.363936,-7.594213,1.0,-199.977539,-2.987183,0.0
14,7,57.36416,-7.624084,1.0,-199.977783,-2.987183,0.0
14,8,55.36438,-7.653956,1.0,-199.978027,-2.987183,0.0
14,9,53.3646,-7.683828,1.0,-199.977783,-2.987183,0.0
14,10,51.364824,-7.7137,1.0,-199.977539,-2.987183,0.0
14,11,49.365049,-7.743572,1.0,-199.977539,-2.987152,0.0
14,12,47.365273,-7.773443,1.0,-199.977783,-2.987183,0.0
14,13,45.365493,-7.803315,1.0,-135.861572,-2.02948,0.0
14,14,44.648042,-7.814033,1.0,-71.745117,-1.071716,0.0
15,0,44.424004,7.184294,1.0,199.977539,2.987244,0.0
15,1,46.423779,7.214167,1.0,199.977783,2.987213,0.0
15,2,48.42356,7.244039,1.0,199.977783,2.987183,0.0
15,3,50.423335,7.273911,1.0,199.977539,2.987183,0.0
15,4,52.42311,7.303782,1.0,199.977539,2.987183,0.0
15,5,54.422886,7.333654,1.0,199.977783,2.987183,0.0
15,6,56.422666,7.363526,1.0,199.977783,2.987183,0.0
15,7,58.422441,7.393398,1.0,199.977539,2.987152,0.0
15,8,60.422217,7.423269,1.0,199.977539,2.987183,0.0
15,9,62.421992,7.453141,1.0,199.978027,2.987213,0.0
15,10,64.421777,7.483013,1.0,199.978027,2.987183,0.0
15,11,66.421553,7.512885,1.0,199.977783,2.987183,0.0
15,12,68.421333,7.542757,1.0,199.977539,2.987183,0.0
15,13,70.421104,7.572629,1.0,135.861572,2.029449,0.0
15,14,71.138564,7.583346,1.0,71.746094,1.071716,0.0
16,0,71.310327,-3.915372,1.0,-199.978027,-2.987183,0.0
16,1,69.310547,-3.945244,1.0,-199.978027,-2.987167,0.0
16,2,67.310767,-3.975115,1.0,-199.977539,-2.987167,0.0
16,3,65.310996,-4.004987,1.0,-199.977539,-2.987198,0.0
16,4,63.311216,-4.034859,1.0,-199.978027,-2.987198,0.0
16,5,61.311436,-4.064731,1.0,-199.977783,-2.987183,0.0
16,6,59.31166,-4.094603,1.0,-199.977539,-2.987167,0.0
16,7,57.311885,-4.124474,1.0,-199.977539,-2.987167,0.0
16,8,55.312109,-4.154346,1.0,-199.977783,-2.987198,0.0
16,9,53.312329,-4.184218,1.0,-199.977783,-2.987198,0.0
16,10,51.312554,-4.21409,1.0,-199.977539,-2.987198,0.0
16,11,49.312778,-4.243962,1.0,-199.977783,-2.987167,0.0
16,12,47.312998,-4.273834,1.0,-199.977783,-2.987167,0.0
16,13,45.313223,-4.303706,1.0,-135.861572,-2.02948,0.0
16,14,44.595767,-4.314423,1.0,-71.745605,-1.071747,0.0
17,0,22.906128,1.720548,1.0,3.96167,-134.05481,0.0
17,1,22.945745,0.38,1.0,3.96167,-134.05481,0.0
18,0,-88.710986,-126.865254,0.955485,0.544922,200.0,-1.799179
18,1,-88.705537,-124.865254,0.937493,0.54541,199.999512,-1.951492
18,2,-88.700078,-122.865264,0.916455,0.54541,199.999023,-2.256123
18,3,-88.694629,-120.865273,0.892371,0.54541,199.999023,-2.560753
18,4,-88.68917,-118.865283,0.86524,0.545898,199.999512,-2.865379
18,5,-88.683711,-116.865283,0.835063,0.54541,199.999512,-3.170013
18,6,-88.678262,-114.865293,0.80184,0.54541,199.999023,-3.474648
18,7,-88.672803,-112.865303,0.76557,0.544922,199.999023,-3.779278
18,8,-88.667363,-110.865313,0.726254,0.544922,199.999023,-4.083912
18,9,-88.661904,-108.865322,0.683892,0.545898,199.999512,-4.375982
18,10,-88.656445,-106.865322,0.638734,0.54541,199.999512,-4.542604
18,11,-88.650996,-104.865332,0.59304,0.54541,199.999023,-4.569471
18,12,-88.645537,-102.865342,0.547345,0.54541,199.999023,-4.569471
18,13,-88.640088,-100.865352,0.50165,0.54541,199.999512,-4.569471
18,14,-88.634629,-98.865352,0.455956,0.545898,200.0,-4.569469
18,15,-88.62917,-96.865352,0.410261,0.54541,199.999023,-4.569471
18,16,-88.623721,-94.865371,0.364566,0.54541,199.999023,-4.535452
18,17,-88.618262,-92.865371,0.319552,0.54541,199.999023,-4.280015
18,18,-88.612813,-90.865391,0.278966,0.54541,199.999023,-3.808597
18,19,-88.607354,-88.865391,0.24338,0.545898,199.999512,-3.308582
18,20,-88.601895,-86.8654,0.212794,0.54541,199.999512,-2.808562
18,21,-88.596445,-84.8654,0.187209,0.54541,199.999023,-2.308548
18,22,-88.590986,-82.86542,0.166623,0.54541,199.999023,-1.808533
18,23,-88.585537,-80.86542,0.151038,0.544922,199.999268,-1.308516
18,24,-88.580088,-78.865435,0.140453,0.54541,199.999268,-0.808498
18,25,-88.574629,-76.865435,0.134868,0.54541,199.999268,-0.308481
18,26,-88.56918,-74.865449,0.134283,0.54541,199.999268,0.191536
18,27,-88.563721,-72.865449,0.138699,0.545898,199.999268,0.691551
18,28,-88.558262,-70.865464,0.148114,0.54541,199.999268,1.191565
18,29,-88.552813,-68.865464,0.16253,0.54541,199.999756,1.691582
18,30,-88.547354,-66.865469,0.181946,0.54541,199.999268,2.191601
18,31,-88.541904,-64.865479,0.206362,0.54541,199.999023,2.657596
18,32,-88.536445,-62.865488,0.235098,0.545898,199.999023,2.902177
18,33,-88.530986,-60.865498,0.264406,0.54541,199.999268,2.930776
18,34,-88.525537,-58.865503,0.293713,0.54541,199.999268,2.930775
18,35,-88.520078,-56.865513,0.323021,0.54541,199.999023,2.930773
18,36,-88.514629,-54.865522,0.352329,0.54541,199.999268,2.930777
18,37,-88.50917,-52.865527,0.381637,0.545898,199.999268,2.930775
18,38,-88.503711,-50.865537,0.410944,0.544922,199.999268,2.930775
18,39,-88.498271,-48.865542,0.440252,0.544922,199.999268,2.930775
18,40,-88.492812,-46.865552,0.46956,0.545898,199.999268,2.930775
18,41,-88.487354,-44.865557,0.498868,0.54541,199.999268,2.930777
18,42,-88.481904,-42.865566,0.528175,0.54541,199.999146,2.930777
18,43,-88.476445,-40.865574,0.557483,0.54541,199.999268,2.930775
18,44,-88.470996,-38.865581,0.586791,0.54541,199.999268,2.930771
18,45,-88.465537,-36.865588,0.616099,0.545898,199.999268,2.930775
18,46,-88.460078,-34.865596,0.645406,0.54541,199.999146,2.930779
18,47,-88.454629,-32.865605,0.674714,0.54541,199.999268,2.930775
18,48,-88.44917,-30.86561,0.704022,0.54541,199.99939,2.930771
18,49,-88.443721,-28.865618,0.73333,0.54541,199.999268,2.930775
18,50,-88.438262,-26.865625,0.762637,0.54541,199.999268,2.92292
18,51,-88.432812,-24.865632,0.791788,0.54541,199.999268,2.834896
18,52,-88.427354,-22.86564,0.819335,0.545898,199.999146,2.657036
18,53,-88.421895,-20.865649,0.844929,0.544922,199.999207,2.461647
18,54,-88.416455,-18.865656,0.868568,0.544922,199.999268,2.266266
18,55,-88.410996,-16.865664,0.890254,0.545898,199.999207,2.070881
18,56,-88.405537,-14.865671,0.909986,0.54541,199.999268,1.875496
18,57,-88.400088,-12.865679,0.927764,0.54541,199.999268,1.680111
18,58,-88.394629,-10.865686,0.943588,0.54541,199.999237,1.484722
18,59,-88.38918,-8.865694,0.957458,0.375488,137.68689,0.929535
18,60,-88.387119,-8.111948,0.962179,0.206055,75.374573,0.472038
19,0,-13.931323,168.728066,1.0,-190.453247,40.373047,0.0
19,1,-15.835856,169.131797,1.0,-189.797546,43.250977,0.0
19,2,-17.727274,169.593086,1.0,-188.398804,48.985352,0.0
19,3,-19.603832,170.111504,1.0,-186.826843,54.676758,0.0
19,4,-21.463811,170.686621,1.0,-185.083191,60.316406,0.0
19,5,-23.305496,171.317832,1.0,-183.169189,65.898438,0.0
19,6,-25.127195,172.00459,1.0,-181.086914,71.423828,0.0
19,7,-26.927234,172.746309,1.0,-178.837891,76.881836,0.0
19,8,-28.703953,173.542227,1.0,-176.424561,82.267578,0.0
19,9,-30.455725,174.39166,1.0,-173.849121,87.580078,0.0
19,10,-32.180935,175.293828,1.0,-171.113281,92.811523,0.0
19,11,-33.877991,176.247891,1.0,-168.220703,97.957031,0.0
19,12,-35.545349,177.252969,1.0,-165.173706,103.012695,0.0
19,13,-37.181465,178.308145,1.0,-161.973511,107.972656,0.0
19,14,-38.784819,179.412422,1.0,-158.625488,112.834961,0.0
19,15,-40.353975,180.564844,1.0,-157.644287,118.114258,0.0
19,16,-41.937705,181.774707,1.0,-158.636475,121.219727,0.0
19,17,-43.526704,182.989238,1.0,-158.899414,121.454102,0.0
19,18,-45.115693,184.203789,1.0,-158.89917,121.454102,0.0
19,19,-46.704687,185.41832,1.0,-158.89917,121.453125,0.0
19,20,-48.293677,186.632852,1.0,-103.289063,78.948242,0.0
19,21,-48.770469,186.997285,1.0,-47.679199,36.443359,0.0
20,0,44.476274,3.684685,1.0,199.977539,2.987183,0.0
20,1,46.47605,3.714557,1.0,199.977783,2.987198,0.0
20,2,48.47583,3.744429,1.0,199.978027,2.987183,0.0
20,3,50.47561,3.7743,1.0,199.977783,2.987183,0.0
20,4,52.475386,3.804172,1.0,199.977295,2.987183,0.0
20,5,54.475156,3.834044,1.0,199.977539,2.987183,0.0
20,6,56.474937,3.863916,1.0,199.978027,2.987198,0.0
20,7,58.474717,3.893788,1.0,199.977783,2.987183,0.0
20,8,60.474492,3.92366,1.0,199.977539,2.987183,0.0
20,9,62.474268,3.953531,1.0,199.978027,2.987183,0.0
20,10,64.474053,3.983403,1.0,199.978271,2.987183,0.0
20,11,66.473833,4.013275,1.0,199.977783,2.987183,0.0
20,12,68.473608,4.043147,1.0,199.977295,2.987198,0.0
20,13,70.473379,4.073019,1.0,135.861572,2.029449,0.0
20,14,71.19084,4.083736,1.0,71.746094,1.071686,0.0
21,0,-23.945745,0.38,1.0,7.759277,187.529785,0.0
21,1,-23.868152,2.255298,1.0,7.759277,187.529785,0.0
22,0,151.357266,-182.784277,1.135367,-3.477539,199.96875,13.940491
22,1,151.32249,-180.78459,1.274772,-3.478027,199.96875,16.382343
22,2,151.287705,-178.784902,1.463014,-3.104004,178.460938,18.509815
22,3,151.26041,-177.215371,1.644968,-2.729492,156.953125,18.195435
23,0,-67.079941,-139.709414,1.0,-164.449219,-16.494141,0.0
23,1,-68.724434,-139.874355,1.0,-157.009521,-34.338379,0.0
23,2,-70.220132,-140.396182,1.0,-141.415771,-68.915039,0.0
23,3,-71.552749,-141.252656,1.0,-121.720947,-100.361328,0.0
23,4,-72.654551,-142.403408,1.0,-99.768555,-128.686523,0.0
